event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,external-temperature,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1930885133,true,2006-02-15 10:16:00.000,31.79212036,-24.23309937,,43.5,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885135,true,2006-02-15 11:16:00.000,31.7901001,-24.23196004,,43.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885136,true,2006-02-15 12:16:00.000,31.79023031,-24.2362203,,43.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885137,true,2006-02-15 13:16:00.000,31.79117025,-24.23764038,,38.9,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885138,true,2006-02-15 14:16:00.000,31.79144084,-24.23804932,,42.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885139,true,2006-02-15 15:16:00.000,31.7929891,-24.240389,,40.0,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885140,true,2006-02-15 16:16:00.000,31.79086914,-24.23885091,,37.0,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885141,true,2006-02-15 17:16:00.000,31.78922933,-24.23993937,,31.4,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885144,true,2006-02-15 18:16:00.000,31.78779093,-24.24168091,,29.5,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885146,true,2006-02-15 19:16:00.000,31.78555094,-24.24238078,,29.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885150,true,2006-02-15 20:16:00.000,31.78528035,-24.24074097,,28.4,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885156,true,2006-02-15 21:16:00.000,31.78428955,-24.24029948,,28.1,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885157,true,2006-02-15 22:16:00.000,31.78167928,-24.23807983,,28.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885159,true,2006-02-15 23:16:00.000,31.7817098,-24.23800049,,28.4,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885163,true,2006-02-16 00:16:00.000,31.78206991,-24.23802083,,29.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885167,true,2006-02-16 01:16:00.000,31.77943929,-24.23544922,,28.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885171,true,2006-02-16 02:16:00.000,31.77883911,-24.23346965,,26.9,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885172,true,2006-02-16 03:16:00.000,31.77954915,-24.23404948,,28.1,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885175,true,2006-02-16 04:16:00.000,31.77954915,-24.23406982,,28.4,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885176,true,2006-02-16 05:16:00.000,31.78075968,-24.23329061,,29.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885177,true,2006-02-16 06:16:00.000,31.78201904,-24.23157959,,32.5,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885178,true,2006-02-16 07:16:00.000,31.78445028,-24.23174032,,36.6,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885179,true,2006-02-16 08:16:00.000,31.78459066,-24.23164063,,37.0,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885180,true,2006-02-16 09:16:00.000,31.78448079,-24.22692057,,40.4,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885181,true,2006-02-16 10:16:00.000,31.78162028,-24.22762044,,38.9,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885182,true,2006-02-16 11:16:00.000,31.78201904,-24.22512004,,40.4,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885183,true,2006-02-16 12:16:00.000,31.77977905,-24.22495931,,41.6,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885184,true,2006-02-16 13:16:00.000,31.78064982,-24.22465007,,38.5,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885185,true,2006-02-16 14:16:00.000,31.77849935,-24.22453003,,33.6,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885186,true,2006-02-16 15:16:00.000,31.78420003,-24.22022909,,34.3,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885187,true,2006-02-16 16:16:00.000,31.78515015,-24.22176921,,32.1,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885188,true,2006-02-16 17:16:00.000,31.78774007,-24.22198079,,29.9,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885189,true,2006-02-16 18:16:00.000,31.78814087,-24.22162069,,28.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885190,true,2006-02-16 19:17:00.000,31.78806966,-24.22166951,,27.3,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885191,true,2006-02-16 20:16:00.000,31.78875936,-24.21963094,,28.1,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885192,true,2006-02-16 21:16:00.000,31.78504028,-24.21871948,,27.7,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885193,true,2006-02-16 22:16:00.000,31.78701986,-24.21958008,,26.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885194,true,2006-02-16 23:16:00.000,31.78159993,-24.21621094,,26.9,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885195,true,2006-02-17 00:17:00.000,31.78096924,-24.21856079,,27.3,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885196,true,2006-02-17 01:16:00.000,31.77954915,-24.21862996,,26.9,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885198,true,2006-02-17 02:16:00.000,31.7808492,-24.21825968,,28.1,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885200,true,2006-02-17 03:16:00.000,31.7808492,-24.21825968,,29.9,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885201,true,2006-02-17 04:16:00.000,31.7808492,-24.21826986,,30.3,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885203,true,2006-02-17 05:16:00.000,31.78081055,-24.21586914,,33.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885204,true,2006-02-17 06:16:00.000,31.77362061,-24.21530965,,37.3,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885205,true,2006-02-17 07:18:00.000,31.77699992,-24.21162923,,41.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885207,true,2006-02-17 08:16:00.000,31.77973022,-24.21089071,,46.0,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885208,true,2006-02-17 09:16:00.000,31.77977905,-24.21092936,,41.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885212,true,2006-02-17 10:16:00.000,31.77926025,-24.21148071,,45.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885213,true,2006-02-17 11:16:00.000,31.77749023,-24.21039022,,38.1,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885214,true,2006-02-17 12:16:00.000,31.78181966,-24.19948934,,40.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885215,true,2006-02-17 13:16:00.000,31.78737996,-24.20623983,,41.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885216,true,2006-02-17 14:16:00.000,31.79770101,-24.22161051,,43.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885217,true,2006-02-17 15:16:00.000,31.79696045,-24.22550049,,43.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885218,true,2006-02-17 16:16:00.000,31.79317017,-24.23736979,,37.3,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885219,true,2006-02-17 17:16:00.000,31.79816081,-24.23198039,,31.4,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885220,true,2006-02-17 18:16:00.000,31.79856974,-24.22901001,,29.9,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885221,true,2006-02-17 19:16:00.000,31.7988505,-24.22903035,,28.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885222,true,2006-02-17 20:16:00.000,31.80087077,-24.22825928,,28.4,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885223,true,2006-02-17 21:16:00.000,31.80100098,-24.22787069,,27.7,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885224,true,2006-02-17 22:16:00.000,31.80109049,-24.22792969,,28.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885225,true,2006-02-17 23:16:00.000,31.80105998,-24.22801921,,29.9,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885226,true,2006-02-18 00:16:00.000,31.80401001,-24.22978923,,28.1,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885227,true,2006-02-18 01:16:00.000,31.80528971,-24.23204956,,28.1,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885228,true,2006-02-18 02:16:00.000,31.80578003,-24.23214925,,27.7,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885229,true,2006-02-18 03:16:00.000,31.80501099,-24.23234049,,27.7,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885230,true,2006-02-18 04:16:00.000,31.80500081,-24.23235067,,28.4,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885231,true,2006-02-18 05:16:00.000,31.80511068,-24.23235067,,30.3,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885232,true,2006-02-18 06:16:00.000,31.80965983,-24.23378092,,36.6,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885233,true,2006-02-18 07:16:00.000,31.81424967,-24.2319397,,34.0,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885234,true,2006-02-18 08:16:00.000,31.80984904,-24.23139038,,42.0,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885235,true,2006-02-18 09:16:00.000,31.81148071,-24.25031942,,41.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885236,true,2006-02-18 10:17:00.000,31.81125081,-24.25148926,,46.0,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885237,true,2006-02-18 11:16:00.000,31.81051025,-24.25326945,,43.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885238,true,2006-02-18 12:16:00.000,31.81020915,-24.25470988,,39.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885239,true,2006-02-18 13:16:00.000,31.81162923,-24.25280965,,43.5,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885240,true,2006-02-18 14:16:00.000,31.8110494,-24.25159098,,40.0,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885241,true,2006-02-18 15:16:00.000,31.80917969,-24.25080973,,41.6,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885242,true,2006-02-18 16:16:00.000,31.8081604,-24.25230916,,37.3,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885243,true,2006-02-18 17:16:00.000,31.80595093,-24.24545898,,32.1,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885244,true,2006-02-18 18:16:00.000,31.8008606,-24.2482605,,30.6,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885245,true,2006-02-18 19:16:00.000,31.79944051,-24.25226034,,29.9,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885246,true,2006-02-18 20:16:00.000,31.79946899,-24.2523702,,28.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885247,true,2006-02-18 21:16:00.000,31.79945068,-24.25236003,,28.4,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885248,true,2006-02-18 22:16:00.000,31.79628092,-24.25137939,,28.4,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885249,true,2006-02-18 23:16:00.000,31.79604899,-24.25144043,,28.1,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885250,true,2006-02-19 00:16:00.000,31.79605916,-24.25409953,,28.1,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885251,true,2006-02-19 01:16:00.000,31.79630941,-24.2552002,,27.7,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885252,true,2006-02-19 02:16:00.000,31.7964091,-24.25675049,,28.1,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885253,true,2006-02-19 03:16:00.000,31.79677938,-24.25704956,,27.3,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885254,true,2006-02-19 04:16:00.000,31.79674072,-24.25714925,,27.3,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885255,true,2006-02-19 05:16:00.000,31.79737956,-24.25866089,,31.4,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885256,true,2006-02-19 06:16:00.000,31.80062052,-24.26004028,,35.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885257,true,2006-02-19 07:16:00.000,31.79864909,-24.26218058,,37.0,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885258,true,2006-02-19 08:16:00.000,31.79791056,-24.2623291,,39.6,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885259,true,2006-02-19 09:16:00.000,31.79829102,-24.26253052,,37.7,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885260,true,2006-02-19 10:16:00.000,31.79868978,-24.26326904,,42.4,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885261,true,2006-02-19 11:16:00.000,31.79887899,-24.26357015,,40.0,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885262,true,2006-02-19 12:16:00.000,31.79951986,-24.26359049,,41.6,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885263,true,2006-02-19 13:16:00.000,31.80124919,-24.26043905,,41.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885264,true,2006-02-19 14:16:00.000,31.79906006,-24.26083984,,37.0,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885265,true,2006-02-19 15:16:00.000,31.7980896,-24.2633606,,42.4,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885266,true,2006-02-19 16:16:00.000,31.79862061,-24.26762899,,38.1,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885267,true,2006-02-19 17:16:00.000,31.80267944,-24.265979,,32.5,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885268,true,2006-02-19 18:16:00.000,31.80303955,-24.2689799,,31.0,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885269,true,2006-02-19 19:16:00.000,31.80369059,-24.26975098,,29.5,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885270,true,2006-02-19 20:16:00.000,31.80326945,-24.2700297,,29.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885271,true,2006-02-19 21:16:00.000,31.80531006,-24.27081095,,28.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885272,true,2006-02-19 22:16:00.000,31.80929972,-24.27011922,,28.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885273,true,2006-02-19 23:16:00.000,31.81067912,-24.27092082,,28.4,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885274,true,2006-02-20 00:16:00.000,31.8112203,-24.27081095,,27.7,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885275,true,2006-02-20 01:16:00.000,31.81160075,-24.27077026,,28.1,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885276,true,2006-02-20 02:16:00.000,31.81184082,-24.27132975,,28.1,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885277,true,2006-02-20 03:16:00.000,31.81201986,-24.27151082,,26.9,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885278,true,2006-02-20 04:16:00.000,31.81192017,-24.27151082,,29.5,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885279,true,2006-02-20 05:16:00.000,31.81164958,-24.27167969,,32.5,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885280,true,2006-02-20 06:16:00.000,31.81048991,-24.27455037,,35.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885281,true,2006-02-20 07:16:00.000,31.81197917,-24.27491048,,36.6,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885282,true,2006-02-20 08:16:00.000,31.80736084,-24.2743693,,40.0,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885283,true,2006-02-20 09:16:00.000,31.78732096,-24.28026937,,44.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885284,true,2006-02-20 10:16:00.000,31.79903971,-24.28291016,,46.0,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885285,true,2006-02-20 11:16:00.000,31.79955037,-24.28155924,,41.6,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885286,true,2006-02-20 12:16:00.000,31.79962972,-24.28156942,,40.0,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885287,true,2006-02-20 13:16:00.000,31.79942017,-24.2814209,,39.6,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885288,true,2006-02-20 14:16:00.000,31.79869995,-24.28024902,,42.0,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885289,true,2006-02-20 15:15:00.000,31.80186971,-24.28190918,,38.5,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885290,true,2006-02-20 16:16:00.000,31.79994914,-24.28324992,,35.1,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885291,true,2006-02-20 17:16:00.000,31.80126953,-24.28511963,,31.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885292,true,2006-02-20 18:16:00.000,31.80284017,-24.28602091,,29.9,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885293,true,2006-02-20 19:16:00.000,31.80363973,-24.2865092,,29.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885294,true,2006-02-20 20:15:00.000,31.803479,-24.28651937,,28.4,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885295,true,2006-02-20 21:16:00.000,31.80272013,-24.28448079,,28.4,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885296,true,2006-02-20 22:16:00.000,31.80313924,-24.28432007,,28.4,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885297,true,2006-02-20 23:15:00.000,31.80125936,-24.28342082,,28.1,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885298,true,2006-02-21 00:16:00.000,31.79544067,-24.28128052,,27.7,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885299,true,2006-02-21 01:15:00.000,31.79883016,-24.27944946,,28.1,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885300,true,2006-02-21 02:16:00.000,31.79909058,-24.27914022,,28.1,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885301,true,2006-02-21 03:16:00.000,31.7990804,-24.27985026,,26.6,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885302,true,2006-02-21 04:15:00.000,31.7990804,-24.27989095,,26.9,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885303,true,2006-02-21 05:16:00.000,31.79921061,-24.27988078,,31.4,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885304,true,2006-02-21 06:15:00.000,31.7995992,-24.27945964,,34.0,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885305,true,2006-02-21 07:16:00.000,31.8019694,-24.27727051,,40.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885306,true,2006-02-21 08:15:00.000,31.79590047,-24.28036092,,41.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885307,true,2006-02-21 09:15:00.000,31.79747925,-24.27798055,,40.4,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885308,true,2006-02-21 10:16:00.000,31.79750977,-24.27878011,,41.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885309,true,2006-02-21 11:16:00.000,31.79699097,-24.27895915,,39.6,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885310,true,2006-02-21 12:16:00.000,31.79699097,-24.27891032,,38.5,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885311,true,2006-02-21 13:15:00.000,31.79560954,-24.27935994,,41.6,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885312,true,2006-02-21 14:16:00.000,31.79449056,-24.28091024,,45.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885313,true,2006-02-21 15:16:00.000,31.79378052,-24.2771993,,39.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885314,true,2006-02-21 16:15:00.000,31.7922404,-24.27810059,,35.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885315,true,2006-02-21 17:16:00.000,31.79168091,-24.28131917,,33.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885316,true,2006-02-21 18:16:00.000,31.78759969,-24.28046061,,31.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885317,true,2006-02-21 19:16:00.000,31.78569946,-24.27787069,,31.0,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885318,true,2006-02-21 20:15:00.000,31.78345947,-24.27754924,,30.3,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885319,true,2006-02-21 21:16:00.000,31.78375041,-24.27721965,,28.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885320,true,2006-02-21 22:16:00.000,31.7836792,-24.27603963,,28.4,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885321,true,2006-02-21 23:15:00.000,31.78380941,-24.27475993,,28.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885322,true,2006-02-22 00:16:00.000,31.78348999,-24.27427979,,29.2,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885323,true,2006-02-22 01:15:00.000,31.78024902,-24.26601969,,28.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885324,true,2006-02-22 02:16:00.000,31.7827006,-24.25645955,,28.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885325,true,2006-02-22 03:15:00.000,31.78139038,-24.2530009,,28.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
1930885326,true,2006-02-22 04:15:00.000,31.7814209,-24.25336914,,28.8,,"gps","Syncerus caffer","T17","Toni","Kruger African Buffalo, GPS tracking, South Africa"
